"","street1","accidents","lon","lat"
"3998","RHEINGAUSTR. / WILHELMSHÖHER STR. / LIANE-BERKOWITZ-PLATZ",1,13.3215363,52.4725519
"3999","RHEINSBERGER STR. / SCHWEDTER STR.",1,13.4049829,52.5391949
"4000","RHEINSTR.",7,13.330896,52.4673907
"4001","RHEINSTR. / SAARSTR. / SCHMILJANSTR.",4,13.332624,52.4689009
"4002","RHINOWER STR.",1,13.4098139,52.5480346
"4003","RHINSTR.",3,13.5168566,52.5290632
"4004","RIBBECKER STR. / RUMMELSBURGER STR. / VOLKRADSTR.",1,13.5100967,52.5034715
"4005","RIBNITZER STR.",2,13.4963765,52.5694931
"4006","RIBNITZER STR. / BARTHER STR.",1,13.4928273,52.5669011
"4007","RICHARD-ERMISCH-STR. / ELDENAER STR. / LIEBIGSTR.",1,13.4587791,52.5205388
"4008","RICHARD-KOLKWITZ-WEG / URSULA-GOETZE-STR.",1,13.5317125,52.4940944
"4009","RICHARD-SORGE-STR.",1,13.4466022,52.5213551
"4010","RICHARD-SORGE-STR. / LANDSBERGER ALLEE",2,13.4438544,52.5251684
"4011","RICHARDSTR.",3,13.4435097,52.4757363
"4012","RICHARDSTR. / RICHARDPLATZ",1,13.4452878,52.4739311
"4013","RICHARD-TAUBER-DAMM",2,13.3927429,52.4162956
"4014","RICHARD-WAGNER-STR.",1,13.3069794,52.5146821
"4015","RICHARD-WAGNER-STR. / THRASOLTSTR.",1,13.3067511,52.5148501
"4016","RIDBACHER STR. / HEINRICH-GRÜBER-STR.",2,13.5931761,52.515535
"4017","RIDBACHER STR. / SLABYSTR.",1,13.6060552,52.5209318
"4018","RIEMEISTERSTR. / SPRUNGSCHANZENWEG",1,13.2511945,52.4533236
"4019","RIEMEISTERSTR. / WILSKISTR.",1,13.2550607,52.4497659
"4020","RIEMENSCHNEIDERWEG / GRAZER PLATZ",1,13.3494153,52.4677295
"4021","RIESAER STR.",3,13.6147592,52.5321861
"4022","RIESAER STR. / HEIDENAUER STR.",1,13.6072205,52.5339367
"4023","RIESAER STR. / NOSSENER STR. / MARK-TWAIN-STR.",1,13.6095597,52.5332719
"4024","RIGAER STR.",5,13.4644612,52.5164987
"4025","RINGBAHNSTR.",3,13.3843566,52.4685983
"4026","RINGBAHNSTR. / TEMPELHOFER DAMM",1,13.3856904,52.46859
"4027","RINGENWALDER STR.",1,13.5801565,52.5496929
"4028","RINGENWALDER STR. / HOHENSAATENER STR.",1,13.5772864,52.5508118
"4029","RINGENWALDER STR. / LANDSBERGER ALLEE / LANDSBERGER ALLEE STRAßENBAHNHOF MARZ",1,13.4548457,52.5294155
"4030","RINGSLEBENSTR. / MOLLNERWEG",1,13.4435498,52.4176048
"4031","RINGSTR.",2,13.3720153,52.4445355
"4032","RINGSTR. / ALTES GASWERK MARIENDORF",1,13.3708477,52.4448598
"4033","RITTERFELDDAMM",1,13.1290876,52.4654617
"4034","RITTERFELDDAMM / SELBITZER STR.",1,13.1300617,52.4642287
"4035","RITTERSTR.",2,13.4059013,52.5027273
"4036","RITTERSTR. / ALTE JAKOBSTR.",4,13.3994365,52.5046243
"4037","RIXDORFER STR.",4,13.4020106,52.4466394
"4038","RIXDORFER STR. / SCHNELLERSTR.",2,13.5026199,52.4613698
"4039","ROBERT-UHRIG-STR. / ALT-FRIEDRICHSFELDE",1,13.5120651,52.5101955
"4040","RÖBLINGSTR.",2,13.362791,52.451277
"4041","ROCHOWSTR. / STRALAUER ALLEE",4,13.4581164,52.4995282
"4042","ROCHSTR.",3,13.4070997,52.5232578
"4043","RODENBERGSTR.",1,13.4178893,52.5506137
"4044","ROEDERNALLEE",4,13.3426783,52.584498
"4045","ROEDERNSTR.",1,13.4858032,52.5444683
"4046","ROELCKESTR.",1,13.444879,52.553973
"4047","ROELCKESTR. / SOONWALDSTR.",1,13.4561304,52.5601897
"4048","ROHRDAMM",2,13.2641193,52.5382693
"4049","ROHRDAMM / STRAßE AM SCHALTWERK",1,13.2625548,52.5413236
"4050","RÖLÄNDER STR.",1,13.480022,52.621563
"4051","ROMAIN-ROLLAND-STR.",2,13.4434481,52.5640828
"4052","ROMAIN-ROLLAND-STR. / ROTHENBACHSTR.",2,13.4434481,52.5640828
"4053","ROMAIN-ROLLAND-STR. / SLEIPNERSTR.",1,13.4434481,52.5640828
"4054","ROMAIN-ROLLAND-STR. / STRAßE 16",1,13.4444603,52.5652484
"4055","ROMAIN-ROLLAND-STR. / TINIUSSTR.",1,13.4434481,52.5640828
"4056","ROMAIN-ROLLAND-STR. / WISCHBERGEWEG",1,13.4434481,52.5640828
"4057","RÖMERWEG",2,13.5290184,52.4916741
"4058","RÖMERWEG / TRESKOWALLEE",3,13.5271135,52.492144
"4059","ROSA-LUXEMBURG-PLATZ",1,13.4116806,52.5265974
"4060","ROSA-LUXEMBURG-STR.",3,13.4105694,52.5252297
"4061","ROSEGGERSTR.",1,13.44613,52.4798574
"4062","ROSEGGERSTR. / SONNENALLEE",1,13.4452835,52.4792145
"4063","ROSEGGERSTR. / WILHELM-BUSCH-STR.",1,13.4440368,52.4783722
"4064","ROSENFELDER RING",1,13.5126596,52.5112064
"4065","ROSENHEIMER STR.",1,13.345186,52.4903198
"4066","ROSENTHALER STR.",6,13.4034977,52.5266393
"4067","ROSESTR.",1,13.4116806,52.5265974
"4068","ROTHENBACHSTR.",2,13.4334147,52.570643
"4069","ROTHENBURGSTR.",1,13.316574,52.4567988
"4070","ROTRAUDSTR. / CECILIENSTR.",2,13.5614237,52.5294174
"4071","RÜBELANDSTR. / THOMASSTR. / RÜBELANDPARK",1,13.4345456,52.4725896
"4072","RUBENSSTR.",4,13.3439739,52.4689378
"4073","RÜCKERTSTR. / SCHILLERSTR.",1,13.3034282,52.5098814
"4074","RÜDERSDORFER STR.",1,13.4411094,52.5131525
"4075","RÜDESHEIMER STR.",3,13.313647,52.4711818
"4076","RUDI-DUTSCHKE-STR.",1,13.3943828,52.5069497
"4077","RUDI-DUTSCHKE-STR. / MARKGRAFENSTR.",5,13.3943828,52.5069497
"4078","RÜDIGERSTR. / SCHOTTSTR.",1,13.495826,52.515952
"4079","RUDOLF-RÜHL-ALLEE",1,13.5557673,52.4652932
"4080","RUDOLF-RÜHL-ALLEE / AN DER WUHLHEIDE",2,13.5625599,52.4563667
"4081","RUDOLF-RÜHL-ALLEE / KÖPENICKER ALLEE / VERLÄNGERTE WALDOWALLEE",2,13.5481948,52.4738817
"4082","RUDOLF-RÜHL-ALLEE / KÖPENICKER STR. / KÖPENICKER-ALLEE-BRÜCKE",1,13.5533152,52.4696764
"4083","RUDOLF-SEIFFERT-STR.",2,13.4696017,52.5256114
"4084","RUDOLFSTR. / MODERSOHNSTR.",3,13.4570612,52.5029563
"4085","RUDOWER STR.",4,13.4662523,52.436034
"4086","RUDOWER STR. / JOHANNISTHALER CHAUSSEE",1,13.4690529,52.434406
"4087","RUDOWER STR. / STORCHENWEG",2,13.4660805,52.4361339
"4088","RÜGENER STR. / GLEIMSTR. / SWINEMÜNDER STR.",1,13.3953091,52.5460397
"4089","RUHEPLATZSTR. / SCHULSTR. / TURINER STR.",1,13.3616521,52.5478919
"4090","RUHLEBENER STR.",2,13.2092357,52.528148
"4091","RUHLEBENER STR. / TELTOWER STR.",2,13.2162814,52.5264127
"4092","RUHRSTR.",1,13.3091131,52.4908088
"4093","RUMMELSBURGER LANDSTR.",3,13.5072089,52.475366
"4094","RUMMELSBURGER STR.",1,13.5039629,52.5023484
"4095","RUMMELSBURGER STR. / ROBERT-UHRIG-STR.",1,13.5113301,52.5042579
"4096","RUMMELSBURGER STR. / RUMMELSBURGER STR.",1,13.5123169,52.4708144
"4097","RUPPINER-SEE-STR. / GLINDOWSEESTR.",1,13.2297016,52.5578323
"4098","RUSCHESTR.",2,13.4856702,52.5179698
"4099","RYKESTR. / WÖRTHER STR.",1,13.420247,52.536075
"4100","SAALESTR. / SONNENALLEE",3,13.4558836,52.4738835
"4101","SAALESTR. / UNSTRUTSTR.",1,13.4481008,52.4704837
"4102","SAALESTR. / WIPPERSTR.",1,13.4432884,52.4698965
"4103","SAARBRÜCKER STR.",1,13.4149203,52.5301247
"4104","SAARBRÜCKER STR. / STRAßBURGER STR.",1,13.4142168,52.5304059
"4105","SAARGEMÜNDER STR.",2,13.2748595,52.4506717
"4106","SAARSTR.",1,13.334834,52.4681379
"4107","SAATWINKLER DAMM",6,13.2828615,52.5484121
"4108","SAATWINKLER DAMM / ADAM-VON-TROTT-STR.",1,13.3089531,52.5478243
"4109","SACHSENDAMM",2,13.3616066,52.4747445
"4110","SACHSENDAMM / A 100 BAB / HEDWIG-DOHM-STR. / 100 AS ALBOINSTR. (WESTL.), EINF V",1,13.3616066,52.4747445
"4111","SACHSENDAMM / A 103 BAB ABZWEIG ZEHLENDORF / FRIEDRICH-GERLACH-BRÜCKE / UNBEN.",1,13.3553697,52.4779381
"4112","SACHSENDAMM / BALLONFAHRERWEG / FRIEDRICH-HAAK-BRÜCKE",2,13.3207896,52.5976294
"4113","SACHSENDAMM / TEMPELHOFER WEG / WERDAUER WEG",5,13.3540294,52.4789986
"4114","SÄCHSISCHE STR.",4,13.3177409,52.4945712
"4115","SACHTLEBENSTR.",1,13.2516328,52.4127321
"4116","SAKROWER LANDSTR.",2,13.129782,52.4491327
"4117","SALLGASTER STR.",1,13.342285,52.593494
"4118","SALVADOR-ALLENDE-STR.",3,13.593656,52.4462285
"4119","SALVADOR-ALLENDE-STR. / ANEMONENSTR.",1,13.5935215,52.4434891
"4120","SALVADOR-ALLENDE-STR. / BELLEVUESTR. / FÜRSTENWALDER DAMM",2,13.5933335,52.4531793
"4121","SALVADOR-ALLENDE-STR. / FRIEDRICHSHAGENER STR.",3,13.5931677,52.4516313
"4122","SALVADOR-ALLENDE-STR. / WENDENSCHLOßSTR.",1,13.5937058,52.4474844
"4123","SALZUFER",2,13.3262345,52.5169213
"4124","SALZUFER / STRAßE DES 17. JUNI / CHARLOTTENBURGER BRÜCKE",2,13.3316483,52.5131658
"4125","SANDKRUGBRÜCKE / INVALIDENSTR.",1,13.3739184,52.5279069
"4126","SANDSTR.",2,13.1688417,52.5175259
"4127","SÄNTISSTR.",1,13.3918606,52.4209953
"4128","SARRAZINSTR.",1,13.3305828,52.4744027
"4129","SAVIGNYPLATZ",1,13.3217721,52.5059712
"4130","SCHADOWSTR. / UNTER DEN LINDEN",1,13.383984,52.5165609
"4131","SCHAFFHAUSENER STR.",2,13.413401,52.463073
"4132","SCHAPERSTR.",1,13.3309219,52.4995459
"4133","SCHARFE LANKE",1,13.1929178,52.5082081
"4134","SCHARNHORSTSTR.",2,13.3723172,52.5322153
"4135","SCHARNHORSTSTR. / HABERSAATHSTR.",1,13.3739775,52.5305272
"4136","SCHARNWEBERSTR.",1,13.4687345,52.5125297
"4137","SCHEFFELSTR.",1,13.4761536,52.5203471
"4138","SCHEFFELSTR. / PAUL-JUNIUS-STR.",2,13.4734252,52.5205795
"4139","SCHEIDEMANNSTR.",1,13.3716806,52.5177795
"4140","SCHEIDEMANNSTR. / DOROTHEENSTR. / EBERTSTR. / FRIEDRICH-EBERT-PLATZ",1,13.3769679,52.5177858
"4141","SCHERINGSTR.",1,13.3815946,52.5414598
"4142","SCHERINGSTR. / GARTENSTR. / LIESENSTR.",7,13.3815946,52.5414598
"4143","SCHICHAUWEG",1,13.3895134,52.3985614
"4144","SCHIFFBAUERDAMM",2,13.3830224,52.5201375
"4145","SCHILDHORNSTR.",1,13.3170938,52.4641194
"4146","SCHILDOWER STR.",2,13.3191575,52.6223334
"4147","SCHILLERPROMENADE / WILHELMINENHOFSTR.",1,13.5169329,52.4617789
"4148","SCHILLERSTR.",3,13.3104503,52.5103495
"4149","SCHILLERSTR. / WILMERSDORFER STR.",1,13.3056866,52.5099626
"4150","SCHILLSTR. / WICHMANNSTR. / LÜTZOWPLATZ",2,13.3509462,52.5043521
"4151","SCHINKELPLATZ / AM ZEUGHAUS / UNTER DEN LINDEN / SCHLOßBRÜCKE",1,13.3985147,52.5176509
"4152","SCHIVELBEINER STR.",5,13.4088208,52.5511003
"4153","SCHLEGELSTR.",1,13.3866352,52.5301257
"4154","SCHLESISCHE STR.",6,13.4457222,52.4990987
"4155","SCHLESISCHE STR. / TABORSTR.",1,13.4472723,52.4982244
"4156","SCHLICHTALLEE / ZOBTENER STR.",1,13.4828034,52.5002028
"4157","SCHLOßALLEE",1,13.4290959,52.5859281
"4158","SCHLOßPLATZ",2,13.3999921,52.5174554
"4159","SCHLOßPLATZ / BREITE STR.",1,13.4026313,52.5163522
"4160","SCHLOßPLATZ / SCHLOßBRÜCKE / LUSTGARTEN",1,13.3985147,52.5176509
"4161","SCHLOßSTR.",7,13.3126777,52.4525833
"4162","SCHLÜTERSTR.",6,13.317644,52.506074
"4163","SCHMIDT-KNOBELSDORF-STR. / SEEBURGER STR. / SEEBURGER WEG / ULRIKENSTR. / LUTONE",1,NA,NA
"4164","SCHMILJANSTR.",1,13.3306902,52.4701589
"4165","SCHMÖCKWITZER DAMM",1,13.6509441,52.3583284
"4166","SCHMÖCKWITZER DAMM / WERNSDORFER STR.",1,13.6590377,52.3736143
"4167","SCHNEEBALLENWEG",1,13.48268,52.4339005
"4168","SCHNELLERSTR.",15,13.5127635,52.4556556
"4169","SCHONACHER STR. / ZABEL-KRÜGER-DAMM / SCHLUCHSEESTR.",1,13.3278828,52.6090209
"4170","SCHÖNEBERGER STR.",3,13.3781979,52.5025429
"4171","SCHÖNEBERGER UFER",2,13.3706544,52.5051976
"4172","SCHÖNEBERGER UFER / GEORGE-C.-MARSHALL-BRÜCKE",1,13.3716449,52.5047602
"4173","SCHÖNEFELDER CHAUSSEE",1,13.527144,52.4100999
"4174","SCHÖNEFELDER CHAUSSEE / SIRIUSSTR.",1,13.5221003,52.402447
"4175","SCHÖNEFELDER STR.",1,13.4996343,52.407297
"4176","SCHONENSCHE STR.",1,13.4194753,52.5541254
"4177","SCHÖNERLINDER STR. / A 114 BAB AUTOBAHNZUBRINGER PRENZLAU / 114 AS SCHÖNERLINDER",1,13.4373405,52.6314112
"4178","SCHÖNERLINDER WE",1,13.4744177,52.6229919
"4179","SCHÖNERLINDER WEG",2,13.4744177,52.6229919
"4180","SCHÖNEWALDER STR.",1,13.6190981,52.5325189
"4181","SCHÖNHAUSER ALLEE",27,13.4123762,52.5418811
"4182","SCHÖNHAUSER ALLEE / WICHERTSTR. / SCHIVELBEINER STR. (ENDE)",1,13.4126411,52.5505776
"4183","SCHÖNHAUSER STR.",3,13.4123762,52.5418811
"4184","SCHÖNHOLZER STR.",4,13.3980665,52.5380285
"4185","SCHÖNHORSTER STR.",2,13.6932304,52.4230366
"4186","SCHÖNOWER STR.",1,13.2582058,52.4290763
"4187","SCHÖNSTEDTSTR.",1,13.436441,52.482481
"4188","SCHÖNWALDER ALLEE",1,13.1810835,52.5770013
"4189","SCHÖNWALDER STR.",1,13.1989059,52.554081
"4190","SCHORFHEIDESTR.",2,13.5755551,52.570648
"4191","SCHORLEMERALLEE",1,13.3019076,52.4655059
"4192","SCHREINERSTR.",2,13.4666572,52.5171065
"4193","SCHULENBURGRING",1,13.3829043,52.4821489
"4194","SCHULSTR.",3,13.3665021,52.5510653
"4195","SCHULZE-BOYSEN-STR.",1,13.4809939,52.5097302
"4196","SCHULZENDORFER STR. / BRANDTSTR. / HEINSESTR.",1,13.3110627,52.6130731
"4197","SCHULZESTR.",2,13.3920238,52.5665157
"4198","SCHUMANNSTR.",2,13.380764,52.5237308
"4199","SCHUMANNSTR. / LUISENSTR.",2,13.3794808,52.5235082
"4200","SCHUSTEHRUSSTR.",2,13.3008565,52.5171275
"4201","SCHÜTZALLEE",1,13.2684356,52.4423294
"4202","SCHÜTZENSTR.",1,13.3940267,52.5088189
"4203","SCHÜTZENSTR. / STRAßE VOR SCHÖNHOLZ / HERMANN-HESSE-STR.",2,13.3836813,52.5727789
"4204","SCHWALBACHER STR.",1,13.3222315,52.4701913
"4205","SCHWARZWURZELSTR.",1,13.5572389,52.569121
"4206","SCHWEDENSTR.",2,13.3745416,52.5561978
"4207","SCHWEDTER STR.",1,13.4046333,52.5405571
"4208","SCHWENDYWEG",1,13.2050482,52.5603271
"4209","SEDANSTR.",1,13.3327468,52.4484159
"4210","SEDDINER STR.",1,13.5213671,52.5133401
"4211","SEEGEFELDER STR.",3,13.1839005,52.5382091
"4212","SEEGEFELDER WEG",1,13.1470543,52.5454806
"4213","SEEGEFELDER WEG / ALFONS-LOEWE-STR.",1,13.1335946,52.5489841
"4214","SEEGEFELDER WEG / HAMBURGER STR.",1,13.1316759,52.5494842
"4215","SEEGEFELDER WEG / KLOSTERBUSCHWEG / AM KIESTEICH",1,13.157844,52.543083
"4216","SEELENBINDERSTR.",1,13.5855262,52.4554341
"4217","SEELINGSTR. / SOPHIE-CHARLOTTEN-STR.",1,13.2877723,52.515171
"4218","SEESENER STR.",2,13.2967717,52.4923897
"4219","SEESTR.",7,13.3466344,52.5478559
"4220","SEESTR. / SYLTER STR.",2,13.3366044,52.5421688
"4221","SEESTR. / TURINER STR.",1,13.3549091,52.551784
"4222","SELBITZER STR.",1,13.1230248,52.4563955
"4223","SELCHOWSTR. / WASSERMANNSTR.",1,13.5514309,52.4400187
"4224","SEMBRITZKISTR.",1,13.3527063,52.4535331
"4225","SEMMELWEISSTR.",1,13.5312846,52.4236408
"4226","SEMMELWEISSTR. / WEGEDORNSTR.",1,13.5264426,52.4245884
"4227","SENEFELDERSTR. / STUBBENKAMMERSTR.",1,13.4230944,52.5422103
"4228","SENFTENBERGER RING",1,13.3577626,52.6011493
"4229","SENFTENBERGER RING / WILHELMSRUHER DAMM",1,13.3561532,52.5966871
"4230","SEWANSTR.",5,13.5097088,52.496585
"4231","SEWANSTR. / ONTARIOSEESTR.",1,13.5232664,52.4955838
"4232","SEWANSTR. / SEWANSTR.",1,13.5097088,52.496585
"4233","SEYDLITZSTR.",3,13.3605136,52.5268408
"4234","SEYDLITZSTR. / CLAIRE-WALDOFF-PROMENADE",1,13.3587025,52.5262708
"4235","SIBYLLENSTR.",1,13.3429306,52.4360192
"4236","SICKINGENSTR.",2,13.3212732,52.5316301
"4237","SIEGFRIEDSTR.",7,13.4995808,52.5231314
"4238","SIEGFRIEDSTR. / LIEBENWALDER STR. / LANDSBERGER ALLEE",1,13.4996492,52.5348292
"4239","SIEGLINDESTR.",1,13.3295067,52.4766621
"4240","SIEMENSSTR.",8,13.3337801,52.5329437
"4241","SILBERSTEINSTR.",3,13.4319623,52.4664417
"4242","SILBERWEIDENWEG / BORNITZSTR.",1,13.4922203,52.5205565
"4243","SILVIO-MEIER-STR. / FRANKFURTER ALLEE",2,13.462841,52.5148419
"4244","SIMPLONSTR.",1,13.4619595,52.5067597
"4245","SIMPLONSTR. / WÜHLISCHSTR.",1,13.4619595,52.5067597
"4246","SITZENDORFER STR. / BLUMBERGER DAMM",1,13.5756539,52.5581282
"4247","SKALITZER STR.",9,13.4281934,52.4993564
"4248","SKALITZER STR. / SPREEWALDPLATZ",1,13.4311356,52.4992187
"4249","SKALITZER STR. / ZEUGHOFSTR.",2,13.4331829,52.4996597
"4250","SMETANASTR. / BERLINER ALLEE",1,13.4584221,52.5498416
"4251","SOLDINER STR.",1,13.3854772,52.5589144
"4252","SOLMSSTR.",2,13.3927337,52.4919117
"4253","SOMMERSTR.",2,13.374344,52.574801
"4254","SONNENALLEE",30,13.4535813,52.4749501
"4255","SONNENALLEE / BAUMSCHULENSTR. / HEIDEKAMPWEG / SÜDOSTALLEE",3,13.4813635,52.46088
"4256","SONNENBURGER STR.",1,13.4075696,52.5477614
"4257","SOPHIE-CHARLOTTEN-STR.",3,13.286792,52.518816
"4258","SOPHIE-CHARLOTTEN-STR. / SPANDAUER DAMM",2,13.2866564,52.5188217
"4259","SOPHIENSTR.",1,13.4008612,52.5256474
"4260","SORAUER STR. / WRANGELSTR.",1,13.4392487,52.4997024
"4261","SPANDAUER DAMM",7,13.2718062,52.5196581
"4262","SPANDAUER DAMM / A 100 BAB / SPANDAUER-DAMM-BRÜCKE / 100 AS SPANDAUER DAMM",1,13.2813792,52.5256289
"4263","SPANDAUER DAMM / WIESENDAMM",3,13.2474903,52.524541
"4264","SPANDAUER-SEE-BRÜCKE / SPANDAUER HAVELPROMENADE / POHLESEESTR.",1,13.2241305,52.5554137
"4265","SPANDAUER STR.",2,13.4056037,52.5194548
"4266","SPANDAUER STR. / RATHAUSSTR.",3,13.40718,52.5183035
"4267","SPANISCHE ALLEE",2,13.2066452,52.4340521
"4268","SPANISCHE ALLEE / A 115 BAB AUTOBAHNZUBRINGER MAGDEBG/LEIPZ (AVUS) / SPANISCHE A",1,12.3730747,51.3396955
"4269","SPÄTHSFELDER WEG",1,13.4789836,52.4480014
"4270","SPÄTHSTR.",4,13.4526559,52.4528577
"4271","SPEKTEWEG",1,13.1801659,52.5425806
"4272","SPINDLERSFELDER STR. / GLIENICKER STR.",2,13.5621366,52.437241
"4273","SPITZMÜHLER STR. / PÖHLBERGSTR. / BLUMBERGER DAMM",1,13.5741615,52.5441616
"4274","SPLANEMANNSTR. / SEWANSTR. / ERIESEERING",1,13.5210631,52.495066
"4275","SPORTPROMENADE",1,13.6142624,52.4066625
"4276","SPREMBERGER STR.",1,13.4232168,52.4936705
"4277","SPRENGELSTR.",1,13.3547773,52.5417528
"4278","SREDZKISTR.",5,13.4119199,52.5382229
"4279","STAAKENER STR.",1,13.1737852,52.5358219
"4280","STADTHAUSSTR. / TÜRRSCHMIDTSTR.",1,13.48129,52.5025564
"4281","STAHNSDORFER DAMM",1,13.1751202,52.4184557
"4282","ST ALBRECHTSTR.",2,13.3841055,52.5227669
"4283","STARGARDER STR.",4,13.4201759,52.5456769
"4284","STAUFFENBERGSTR. / TIERGARTENSTR.",1,13.3643866,52.5099944
"4285","STEEGERSTR.",1,13.3955098,52.5613279
"4286","STEGLITZER DAMM",3,13.3482941,52.4498048
"4287","STEIFENSANDSTR.",1,13.294698,52.5084483
"4288","STEINHELLENWEG",1,13.3962151,52.4484928
"4289","STEINTRÄGERWEG / HEIDELÄUFERWEG / JOHANNISTHALER CHAUSSEE",1,13.4395077,52.4240986
"4290","STELLINGDAMM",1,13.5853568,52.4591328
"4291","STELZENWEG / JOHANNISTHALER CHAUSSEE",1,13.4760893,52.4404156
"4292","STENDALER STR.",3,13.603968,52.5417481
"4293","STEPHAN-BORN-STR. / KLAUSDORFER STR.",1,13.5945336,52.5469668
"4294","STERNDAMM",5,13.5057545,52.4458271
"4295","STERNDAMM / SÜDOSTALLEE",1,13.5085609,52.4525743
"4296","STERNDAMM / TRÜTZSCHLERSTR.",1,13.505682,52.445698
"4297","STOLLBERGER STR.",1,13.6045099,52.5323734
"4298","STOLZENFELSSTR. / TRESKOWALLEE",1,13.5253823,52.4816501
"4299","STORKOWER STR.",15,13.4571135,52.5312814
"4300","STORKOWER STR. / ALFRED-JUNG-STR.",1,13.4772311,52.5229625
"4301","STORKOWER STR. / LANDSBERGER ALLEE",3,13.45757,52.5290081
"4302","STORKOWER STR. / PAUL-JUNIUS-STR.",4,13.4734019,52.5229733
"4303","STR.",4,13.4024882,52.5196232
"4304","STRALAUER ALLEE",1,13.4559357,52.5001197
"4305","STRALAUER ALLEE / MODERSOHNSTR.",6,13.45542,52.5003887
"4306","STRALAUER ALLEE / WARSCHAUER PLATZ",2,13.4469403,52.5027502
"4307","STRALAUER PLATZ",1,13.4323795,52.5093419
"4308","STRALAUER STR. / WAISENSTR.",1,13.4145137,52.5158009
"4309","STRALSUNDER STR. / WATTSTR. / STRELITZER STR.",1,13.3919376,52.5389006
"4310","STRAßBURGER STR.",3,13.414567,52.5306846
"4311","STRAßE 45 / STRAßE 50",1,13.4776005,52.6009026
"4312","STRAßE 614",1,13.440295,52.4568939
"4313","STRAßE AM FLUGPLATZ",1,13.5100854,52.4334497
"4314","STRAßE DER PARISER KOMMUNE",2,13.4388501,52.5127099
"4315","STRAßE DER PARISER KOMMUNE / FRANZ-MEHRING-PLATZ",1,13.4387854,52.5126275
"4316","STRAßE DER PARISER KOMMUNE / KARL-MARX-ALLEE",17,13.4405185,52.5170817
"4317","STRAßE DER PARISER KOMMUNE / LANGE STR.",1,13.437497,52.5109795
"4318","STRAßE DER PARISER KOMMUNE / RÜDERSDORFER STR.",1,13.4397162,52.5139565
"4319","STRAßE DER PARISER KOMMUNE / WRIEZENER KARREE",1,13.4382124,52.5119339
"4320","STRAßE DES 17. JUNI",5,13.3492861,52.5141475
"4321","STRAßE DES 17. JUNI / BELLEVUEALLEE / KLEINER STERN",1,13.3492861,52.5141475
"4322","STRAßE DES 17. JUNI / ERNST-REUTER-PLATZ",2,13.3228842,52.5124038
"4323","STRAßE DES 17. JUNI / PLATZ DES 18. MÄRZ",1,13.3492861,52.5141475
"4324","STRAßE DES 17. JUNI / YITZHAK-RABIN-STR.",2,13.3698228,52.5157044
"4325","STRAßE VOR SCHÖNHOLZ",2,13.3802493,52.5749595
"4326","STRAßE ZUM FEZ / AN DER WUHLHEIDE",1,13.5544872,52.4558893
"4327","STRAßE ZUM LÖWEN",1,13.1605315,52.423964
"4328","STRAßMANNSTR.",2,13.4506269,52.5223746
"4329","STRAßMANNSTR. / PETERSBURGER STR.",2,13.4502513,52.5222806
"4330","STRAUSBERGER STR.",1,13.4275626,52.5186666
"4331","STRELITZER STR.",1,13.3942845,52.536381
"4332","STRESEMANNSTR.",4,13.3829633,52.5039216
"4333","STRESEMANNSTR. / POTSDAMER PLATZ",1,13.3773868,52.5083319
"4334","STREUSTR.",2,13.4419335,52.5503127
"4335","STROMSTR.",12,13.3432075,52.5274225
"4336","STROMSTR. / TURMSTR.",2,13.3430889,52.5263583
"4337","STUBENRAUCHSTR.",2,13.324143,52.4730299
"4338","SUAREZSTR.",1,13.2949335,52.5066491
"4339","SUAREZSTR. / AMTSGERICHTSPLATZ",1,13.2947265,52.5064221
"4340","SUAREZSTR. / WINDSCHEIDSTR.",1,13.2972488,52.5106331
"4341","SÜDOSTALLEE",5,13.4948744,52.4580568
"4342","SÜDSTERN",1,13.4067062,52.4894499
"4343","SÜDWESTKORSO",3,13.319903,52.4719343
"4344","SUERMONDTSTR.",1,13.4942737,52.5506403
"4345","SÜLTSTR.",1,13.404954,52.5200066
"4346","SUNDGAUER STR.",1,13.272111,52.4376001
"4347","SÜßER GRUND / DÖRPFELDSTR. / GENOSSENSCHAFTSSTR.",1,13.5472031,52.4375831
"4348","SWINEMÜNDER STR.",1,13.3979618,52.5422309
"4349","SYBELSTR. / KRACAUERPLATZ",1,13.2964343,52.5018784
"4350","TAMARA-DANZ-STR. / MÜHLENSTR.",1,13.445423,52.5049863
"4351","TASDORFER STR.",1,13.4766571,52.5083748
"4352","TASSOSTR.",1,13.4530342,52.5501792
"4353","TAUENTZIENSTR.",5,13.3390358,52.5033612
"4354","TAUERNALLEE",2,13.4011101,52.425936
"4355","TAUTENBURGER STR.",1,13.3506337,52.4202391
"4356","TAYLORSTR.",1,13.2690116,52.4564658
"4357","TE ALBRECHTSTR.",2,NA,NA
"4358","TEGELER STR. / TRIFTSTR.",1,13.3561337,52.5432626
"4359","TEICHBERGSTR. / BUCHER CHAUSSEE",1,13.4870729,52.6174655
"4360","TELLSTR. / SONNENALLEE",2,13.4314995,52.4857374
"4361","TELTOWER DAMM",10,13.2646364,52.4197809
"4362","TELTOWER STR.",1,13.2171674,52.5260805
"4363","TEMPELHOFER DAMM",11,13.3855108,52.4692748
"4364","TEMPELHOFER DAMM / A 100 BAB / 100 AS TEMPELHOFER D AUSF N TEMPELHOFER D NORD /",1,13.401893,52.475391
